,Smiles,pred_new
146319,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3ccccc3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,387.97256
146320,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C(C)=CC3(c3ccccc3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,386.1502
146322,*c1c(C)c(N2C(=O)C3=CC45C(=O)N(*)C(=O)C46C=C(C2=O)C3(C)C56C)c(C)c2ccccc12,361.15665
146325,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3ccco3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,385.74808
146326,*c1c(C)c(N(C(=O)c2ccccc2C(=O)O)C(=O)c2ccccc2C(=O)N(*)C(=O)c2ccccc2C(=O)O)c(C)c2ccccc12,398.08347
146327,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=C(C(C)=O)C3(C)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,377.54364
146335,*c1c(C)c(N2C(=O)c3ccc4c5c(N(c6ccccc6)c6ccccc6)cc6c7c(ccc(c8c(N(c9ccccc9)c9ccccc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,387.00583
146338,*c1c(C)c(N(C(=O)c2ccccc2)C(=O)c2ccc(Oc3ccc(C(=O)N(*)C(=O)c4ccccc4)cc3)cc2)c(C)c2ccccc12,363.35526
146339,*c1c(C)c(N2C(=O)c3ccc4c5c(Br)cc6c7c(cc(Br)c(c8ccc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,386.19485
146341,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(C)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,384.5842
146343,*c1c(C)c(N2C(=O)c3cc(Br)c4c5c(Br)cc6c7c(cc(Br)c(c8c(Br)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,392.99362
146344,*c1c(C)c(N2C(=O)c3ccc([Si](C)(c4ccccc4)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,361.82822
146345,*c1c(C)c(N2C(=O)c3cc4c(cc3C2=O)C(C(F)(F)F)(C(F)(F)F)c2cc3c(cc2O4)C(=O)N(*)C3=O)c(C)c2ccccc12,397.61795
146348,*c1c(C)c(N2C(=O)c3ccc(N=Nc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,398.862
146353,*c1c(C)c(N2C(=O)c3cc4c(cc3C2=O)Oc2cc3c(cc2C4)C(=O)N(*)C3=O)c(C)c2ccccc12,377.99765
146355,*c1c(C)c(N(C(=O)N/C=C/NC(=O)N(*)C(=O)c2ccc(C)cc2)C(=O)c2ccc(C)cc2)c(C)c2ccccc12,378.1039
146365,*c1c(C)c(N2C(=O)c3ccc4c5ccc6c7c(cnc(c8ncc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,404.83066
146366,*c1c(C)c(N2C(=O)c3cc4c(cc3C2=O)C(C)(C)CC2(CC(C)(C)c3cc5c(cc3O2)C(=O)N(*)C5=O)O4)c(C)c2ccccc12,369.22162
146367,*c1c(C)c(N2C(=O)c3ccc(Oc4cccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)c4-c4ccccc4)cc3C2=O)c(C)c2ccccc12,361.05905
146368,*c1c(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)c3ccccc3C4(C)c3cc4c(cc32)C(=O)N(*)C4=O)c(C)c2ccccc12,402.64548
146375,*c1c(C)c(N2C(=O)c3ccc4c5c(-n6c7ccccc7c7ccccc76)cc6c7c(ccc(c8c(-n9c%10ccccc%10c%10ccccc%109)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,397.7316
146379,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C(C)=CC3(c3cccs3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,384.485
146384,*c1c(C)c(N2C(=O)c3ccc4c5c(N(C)C)cc6c7c(ccc(c8c(N(C)C)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,387.46268
146387,*c1c(C)c(N2C(=O)c3ccc4c5c(C#CC(c6ccccc6)(c6ccccc6)c6ccccc6)cc6c7c(ccc(c8c(C#CC(c9ccccc9)(c9ccccc9)c9ccccc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,384.6
146390,*c1c(C)c(N2C(=O)c3ccc4ccccc4c3-c3c(ccc4ccccc34)C(=O)N(*)C(=O)c3ccc4ccccc4c3-c3c(ccc4ccccc34)C2=O)c(C)c2ccccc12,367.46585
146393,*c1c(C)c(N2C(=O)c3cc(C#CC(c4ccccc4)(c4ccccc4)c4ccccc4)c4c5ccc6c7c(ccc(c8c(C#CC(c9ccccc9)(c9ccccc9)c9ccccc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,385.2494
146395,*c1c(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C(C)C)c3ccccc3C4(C(C)C)c3cc4c(cc32)C(=O)N(*)C4=O)c(C)c2ccccc12,381.3531
146398,*c1c(C)c(N2C(=O)c3ccc4c5c(Br)cc6c7c(cc(Br)c(c8c(Br)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,388.4847
146399,*c1c(C)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3cccs3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c(C)c2ccccc12,385.97232
146416,*c1c(C)c(N2C(=O)c3ccc4c5c(-c6ccc([N+](=O)[O-])cc6)cc6c7c(ccc(c8c(-c9ccc([N+](=O)[O-])cc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,382.362
146417,*c1c(C)c(N2C(=O)c3cnc4c5ncc6c7c(cnc(c8ncc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,408.4219
146418,*c1c(C)c(N2C(=O)c3ccc(C(OC(=O)NC(=O)C(=C)C)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,384.436
146420,*c1c(C)c(N(C(=O)C=CC(=O)O)C(=O)c2cc(C(=O)N(*)C(=O)C=CC(=O)O)c(C(=O)O)cc2C(=O)O)c(C)c2ccccc12,395.99783
146424,*c1c(C)c(N2C(=O)c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,386.65445
146438,*c1c(C)c(N2C(=O)c3c(Br)c(Br)c4c5c(Br)c(Br)c6c7c(c(Br)c(Br)c(c8c(Br)c(Br)c(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,381.99155
146447,*c1c(C)c(N2C(=O)c3cc4cc5c(cc4cc3C2=O)Cc2cc3cc4c(cc3cc2C5)C(=O)N(*)C4=O)c(C)c2ccccc12,350.60583
146448,*c1c(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,403.0683
146449,*c1c(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,392.7048
146453,*c1c(C)c(N2C(=O)c3cccc(-c4ccc5c(c4)C(=O)N(*)C5=O)c3C2=O)c(C)c2ccccc12,402.1528
146455,*c1c(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c2ccccc12,361.81998
146464,*c1c(C)c(N2C(=O)c3ccc4c5c(Br)cc6c7c(ccc(c8c(Br)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c(C)c2ccccc12,387.35526
146465,*c1c(C)c(N2C(=O)c3ccc(Cc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,352.0804
146466,*c1c(C)c(N2C(=O)c3cccc(-c4cccc5c4C(=O)N(*)C5=O)c3C2=O)c(C)c2ccccc12,396.6351
146468,*c1c(C)c(N(C(C)=O)C(=O)c2ccc(C(=O)N(*)C(C)=O)cc2)c(C)c2ccccc12,367.46518
146471,*c1c(C)c(N2C(=O)c3ccc4c5c(cc(Br)c(c35)C2=O)C(=O)N(*)C4=O)c(C)c2ccccc12,398.41354
146472,*c1c(C)c(N2C(=O)c3ccc(C4(c5ccc6c(c5)C(=O)N(*)C6=O)c5ccccc5-c5ccccc54)cc3C2=O)c(C)c2ccccc12,355.72922
146474,*c1c(C)c(N2C(=O)c3ccc([13C](=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,395.59235
146475,*c1c(C)c(N2C(=O)c3cc(Oc4ccccc4C)c(-c4cc5c(cc4Oc4ccccc4C)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,387.92816
146476,*c1c(C)c(N2C(=O)c3cc(Oc4ccccc4C)c(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,385.36237
146481,*c1c(C)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2ccccc12,386.1542
146487,*c1c(C)c(N2C(=O)c3cc(Br)c4c5c(cc(Br)c(c35)C2=O)C(=O)N(*)C4=O)c(C)c2ccccc12,399.65268
146490,*c1c(C)c(N2C(=O)c3cccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)c3C2=O)c(C)c2ccccc12,389.90494
146497,*c1c(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)CCC4(C)c3cc4c(cc32)C(=O)N(*)C4=O)c(C)c2ccccc12,360.07617
146513,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3ccccc3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,366.95364
146514,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C(C)=CC3(c3ccccc3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,361.84464
146519,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3ccco3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,366.9272
146521,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=C(C(C)=O)C3(C)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,351.5876
146535,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(C)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,358.99774
146539,*c1ccc(C=Cc2ccccc2)c(N2C(=O)c3cc4c(cc3C2=O)C(C(F)(F)F)(C(F)(F)F)c2cc3c(cc2O4)C(=O)N(*)C3=O)c1,352.0334
146573,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C(C)=CC3(c3cccs3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,361.97617
146589,*c1ccc(C=Cc2ccccc2)c(N2C(=O)c3cc4c(cc3C2=O)C2(C(C)C)c3ccccc3C4(C(C)C)c3cc4c(cc32)C(=O)N(*)C4=O)c1,358.71384
146593,*c1ccc(C=Cc2ccccc2)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3cccs3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1,366.97552
146707,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(c2ccccc2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,359.97232
146708,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C(C)=CC2(c2ccccc2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,354.15915
146713,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(c2ccco2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,357.28995
146715,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=C(C(C)=O)C2(C)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,357.12363
146727,*CC(C)(C=O)N1C(=O)c2ccc3c4c(Br)cc5c6c(cc(Br)c(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,356.11166
146729,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(C)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,361.26596
146753,*CC(C)(C=O)N1C(=O)c2ccc3c4ccc5c6c(cnc(c7ncc(c2c37)C1=O)c64)C(=O)N(*)C5=O,370.4913
146767,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C(C)=CC2(c2cccs2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,352.42438
146787,*CC(C)(C=O)N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(c2cccs2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,357.92316
146805,*CC(C)(C=O)N1C(=O)c2cnc3c4ncc5c6c(cnc(c7ncc(c2c37)C1=O)c64)C(=O)N(*)C5=O,378.6829
147081,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(*)C3=O,354.07776
147083,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,351.70453
147086,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2cc(Cl)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Cl)cc(c2c37)C1=O)c64)C(=O)N(*)C5=O,350.63913
147095,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(c2ccccc2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,358.4232
147096,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C(C)=CC2(c2ccccc2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,357.84555
147098,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)C2=CC34C(=O)N(*)C(=O)C35C=C(C1=O)C2(C)C45C,359.33673
147101,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(c2ccco2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,355.7381
147103,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=C(C(C)=O)C2(C)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,350.85626
147115,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc3c4c(Br)cc5c6c(cc(Br)c(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,350.379
147117,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(C)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,354.96872
147119,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2cc(Br)c3c4c(Br)cc5c6c(cc(Br)c(c7c(Br)cc(c2c37)C1=O)c64)C(=O)N(*)C5=O,351.3345
147121,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2cc3c(cc2C1=O)C(C(F)(F)F)(C(F)(F)F)c1cc2c(cc1O3)C(=O)N(*)C2=O,359.6087
147124,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc(N=Nc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,355.09482
147141,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc3c4ccc5c6c(cnc(c7ncc(c2c37)C1=O)c64)C(=O)N(*)C5=O,371.65744
147142,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2cc3c(cc2C1=O)C(C)(C)CC1(CC(C)(C)c2cc4c(cc2O1)C(=O)N(*)C4=O)O3,350.27505
147155,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C(C)=CC2(c2cccs2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,356.20987
147160,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc3c4c(N(C)C)cc5c6c(ccc(c7c(N(C)C)cc(c2c37)C1=O)c64)C(=O)N(*)C5=O,354.0425
147175,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)[C@H]2[C@@H](C1=O)C1(NC(=O)c3ccccc3)C=CC2(c2cccs2)[C@@H]2C(=O)N(*)C(=O)[C@@H]21,356.36838
147193,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2cnc3c4ncc5c6c(cnc(c7ncc(c2c37)C1=O)c64)C(=O)N(*)C5=O,383.47147
147196,*c1ccccc1-c1ccc(OC)c(OC)c1N(C(=O)C=CC(=O)O)C(=O)c1cc(C(=O)N(*)C(=O)C=CC(=O)O)c(C(=O)O)cc1C(=O)O,357.49435
147224,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,361.0008
147247,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2ccc3c4c(cc(Br)c(c24)C1=O)C(=O)N(*)C3=O,355.93338
147263,*c1ccccc1-c1ccc(OC)c(OC)c1N1C(=O)c2cc(Br)c3c4c(cc(Br)c(c24)C1=O)C(=O)N(*)C3=O,356.68613
147275,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(*)C4=O)c1O,375.7855
147276,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,374.35623
147277,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,375.74173
147280,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc(Cl)c4c5c(Cl)cc6c7c(cc(Cl)c(c8c(Cl)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,389.11774
147289,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3ccccc3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,386.04724
147290,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C(C)=CC3(c3ccccc3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,385.02997
147292,*c1c(O)c(N=C=O)c(O)c(N2C(=O)C3=CC45C(=O)N(*)C(=O)C46C=C(C2=O)C3(C)C56C)c1O,364.56284
147295,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3ccco3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,383.36118
147296,*c1c(O)c(N=C=O)c(O)c(N(C(=O)c2ccccc2C(=O)O)C(=O)c2ccccc2C(=O)N(*)C(=O)c2ccccc2C(=O)O)c1O,373.62793
147297,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=C(C(C)=O)C3(C)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,375.53708
147305,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(N(c6ccccc6)c6ccccc6)cc6c7c(ccc(c8c(N(c9ccccc9)c9ccccc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,360.23544
147309,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(Br)cc6c7c(cc(Br)c(c8ccc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,384.89053
147311,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(C)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,382.62875
147313,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc(Br)c4c5c(Br)cc6c7c(cc(Br)c(c8c(Br)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,389.38284
147315,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc4c(cc3C2=O)C(C(F)(F)F)(C(F)(F)F)c2cc3c(cc2O4)C(=O)N(*)C3=O)c1O,384.8895
147318,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc(N=Nc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,392.472
147323,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc4c(cc3C2=O)Oc2cc3c(cc2C4)C(=O)N(*)C3=O)c1O,356.06003
147325,*c1c(O)c(N=C=O)c(O)c(N(C(=O)N/C=C/NC(=O)N(*)C(=O)c2ccc(C)cc2)C(=O)c2ccc(C)cc2)c1O,376.23492
147335,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5ccc6c7c(cnc(c8ncc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,401.9832
147336,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc4c(cc3C2=O)C(C)(C)CC2(CC(C)(C)c3cc5c(cc3O2)C(=O)N(*)C5=O)O4)c1O,355.8939
147338,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)c3ccccc3C4(C)c3cc4c(cc32)C(=O)N(*)C4=O)c1O,373.70032
147345,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(-n6c7ccccc7c7ccccc76)cc6c7c(ccc(c8c(-n9c%10ccccc%10c%10ccccc%109)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,370.0295
147349,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C(C)=CC3(c3cccs3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,383.39496
147354,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(N(C)C)cc6c7c(ccc(c8c(N(C)C)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,384.11478
147357,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(C#CC(c6ccccc6)(c6ccccc6)c6ccccc6)cc6c7c(ccc(c8c(C#CC(c9ccccc9)(c9ccccc9)c9ccccc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,356.2852
147363,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc(C#CC(c4ccccc4)(c4ccccc4)c4ccccc4)c4c5ccc6c7c(ccc(c8c(C#CC(c9ccccc9)(c9ccccc9)c9ccccc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,356.89288
147365,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cc4c(cc3C2=O)C2(C(C)C)c3ccccc3C4(C(C)C)c3cc4c(cc32)C(=O)N(*)C4=O)c1O,372.56638
147368,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(Br)cc6c7c(cc(Br)c(c8c(Br)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,385.73148
147369,*c1c(O)c(N=C=O)c(O)c(N2C(=O)[C@H]3[C@@H](C2=O)C2(NC(=O)c4ccccc4)C=CC3(c3cccs3)[C@@H]3C(=O)N(*)C(=O)[C@@H]32)c1O,383.99225
147386,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(-c6ccc([N+](=O)[O-])cc6)cc6c7c(ccc(c8c(-c9ccc([N+](=O)[O-])cc9)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,380.73367
147387,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cnc4c5ncc6c7c(cnc(c8ncc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,412.97476
147388,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc(C(OC(=O)NC(=O)C(=C)C)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,364.16296
147390,*c1c(O)c(N=C=O)c(O)c(N(C(=O)C=CC(=O)O)C(=O)c2cc(C(=O)N(*)C(=O)C=CC(=O)O)c(C(=O)O)cc2C(=O)O)c1O,393.2106
147394,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,357.03262
147408,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3c(Br)c(Br)c4c5c(Br)c(Br)c6c7c(c(Br)c(Br)c(c8c(Br)c(Br)c(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,365.768
147418,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,398.5865
147419,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,372.80692
147423,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cccc(-c4ccc5c(c4)C(=O)N(*)C5=O)c3C2=O)c1O,387.173
147434,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(Br)cc6c7c(ccc(c8c(Br)cc(c3c48)C2=O)c75)C(=O)N(*)C6=O)c1O,380.43158
147436,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3cccc(-c4cccc5c4C(=O)N(*)C5=O)c3C2=O)c1O,383.56583
147438,*c1c(O)c(N=C=O)c(O)c(N(C(C)=O)C(=O)c2ccc(C(=O)N(*)C(C)=O)cc2)c1O,360.24667
147441,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc4c5c(cc(Br)c(c35)C2=O)C(=O)N(*)C4=O)c1O,390.4923
147444,*c1c(O)c(N=C=O)c(O)c(N2C(=O)c3ccc([13C](=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1O,374.35623
